article_id,prod_name,product_type_name,product_group_name,perceived_colour_value_name,perceived_colour_master_name,department_name,section_name,detail_desc,text_to_embed,image_url
0561764002,Attract,Sweater,Garment Upper body,Light,Orange,Knitwear,Womens Everyday Collection,"Jumper in a soft knit containing some wool with a ribbed polo neck, low  dropped shoulders and wide sleeves with narrow cuffs.","Attract Sweater Garment Upper body Melange Light Orange Light Orange Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Jumper in a soft knit containing some wool with a ribbed polo neck, low  dropped shoulders and wide sleeves with narrow cuffs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0561764002.jpg
0812167002,Macy,Sweater,Garment Upper body,Dark,Red,Knitwear,Womens Everyday Collection,"Oversized jumper in a soft knit containing some wool with a ribbed polo neck, low dropped shoulders, long sleeves, and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.","Macy Sweater Garment Upper body Melange Dark Red Dark Red Knitwear Ladieswear Ladieswear Womens Everyday Collection Knitwear Oversized jumper in a soft knit containing some wool with a ribbed polo neck, low dropped shoulders, long sleeves, and ribbing at the cuffs and hem. The polyester content of the jumper is recycled.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0812167002.jpg
0740246002,Venice pullon,Trousers,Garment Lower body,Dark,Blue,Trouser,Contemporary Casual,"Pull-on trousers in a cotton weave in a relaxed fit with an elasticated drawstring waist, slightly lower crotch and fake fly. Side pockets, welt back pockets and gently tapered legs.","Venice pullon Trousers Garment Lower body Chambray Dark Blue Dark Blue Trouser Menswear Menswear Contemporary Casual Trousers Pull-on trousers in a cotton weave in a relaxed fit with an elasticated drawstring waist, slightly lower crotch and fake fly. Side pockets, welt back pockets and gently tapered legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/074/0740246002.jpg
0560326001,Harmony Denim TRS,Trousers,Garment Lower body,Dusty Light,Blue,Trousers,Divided Collection,"5-pocket jeans in washed stretch denim with hard-worn details. High waist, zip fly and button, and super-skinny legs with cut-off, frayed hems.","Harmony Denim TRS Trousers Garment Lower body Solid Light Blue Dusty Light Blue Trousers Divided Divided Divided Collection Trousers 5-pocket jeans in washed stretch denim with hard-worn details. High waist, zip fly and button, and super-skinny legs with cut-off, frayed hems.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/056/0560326001.jpg
0843465023,Jack Skinny Trousers PID,Trousers,Garment Lower body,Dark,Black,Trouser,Contemporary Smart,"Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets, and an adjustable tab with buttons at the sides. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.","Jack Skinny Trousers PID Trousers Garment Lower body Check Black Dark Black Trouser Menswear Menswear Contemporary Smart Trousers Suit trousers in a stretch weave with a concealed hook-and-eye fastener and zip fly. Diagonal side pockets, jetted back pockets, and an adjustable tab with buttons at the sides. Skinny Fit – a fit with slightly shorter legs that is close-fitting at the thighs, knees and ankles to create a completely fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/084/0843465023.jpg
0607249001,Sailor pants,Trousers,Garment Lower body,Dark,Black,Trousers,Divided Collection,"Ankle-length treggings in stretch twill with a high waist with decorative buttons at the sides, concealed zip in one side and slim legs.","Sailor pants Trousers Garment Lower body Solid Black Dark Black Trousers Divided Divided Divided Collection Trousers Ankle-length treggings in stretch twill with a high waist with decorative buttons at the sides, concealed zip in one side and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0607249001.jpg
0690933005,Solange Skinny R.W,Trousers,Garment Lower body,Medium Dusty,Blue,Trouser,Womens Casual,"5-pocket trousers in stretch twill with a regular waist, zip fly and button, and slim legs.","Solange Skinny R.W Trousers Garment Lower body Denim Blue Medium Dusty Blue Trouser Ladieswear Ladieswear Womens Casual Trousers 5-pocket trousers in stretch twill with a regular waist, zip fly and button, and slim legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/069/0690933005.jpg
0870743001,Lotta Leggings,Leggings/Tights,Garment Lower body,Dark,Black,Trousers,Divided Collection,"High-waisted leggings in soft, patterned cotton jersey with covered elastication at the waist.","Lotta Leggings Leggings/Tights Garment Lower body All over pattern Black Dark Black Trousers Divided Divided Divided Collection Trousers High-waisted leggings in soft, patterned cotton jersey with covered elastication at the waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0870743001.jpg
0681179013,Kim pinafore dress,Dress,Garment Full body,Dusty Light,Khaki green,Dresses,Divided Collection,"Short, gently fitted dungaree dress in woven fabric with buttons down the front, wide, adjustable shoulder straps and a seam at the waist.","Kim pinafore dress Dress Garment Full body All over pattern Greenish Khaki Dusty Light Khaki green Dresses Divided Divided Divided Collection Dresses Ladies Short, gently fitted dungaree dress in woven fabric with buttons down the front, wide, adjustable shoulder straps and a seam at the waist.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0681179013.jpg
0862990002,Jenna knitted midi speed dress,Dress,Garment Full body,Dark,Black,Dresses,Divided Collection,"Ribbed, calf-length dress in a soft, fine knit with a V-neck, decorative buttons down the front, long sleeves and slits in the sides.","Jenna knitted midi speed dress Dress Garment Full body Solid Black Dark Black Dresses Divided Divided Divided Collection Dresses Ladies Ribbed, calf-length dress in a soft, fine knit with a V-neck, decorative buttons down the front, long sleeves and slits in the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/086/0862990002.jpg
0616799004,Tiger dress,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Straight-cut dress in a patterned crêpe weave with a drawstring and small frill trim around the neckline and an opening at the top. Wide, raglan sleeves with narrow elastication at the cuffs. Unlined.","Tiger dress Dress Garment Full body All over pattern Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Straight-cut dress in a patterned crêpe weave with a drawstring and small frill trim around the neckline and an opening at the top. Wide, raglan sleeves with narrow elastication at the cuffs. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/061/0616799004.jpg
0585207002,Tropical glow,Blouse,Garment Upper body,Medium,Red,Blouse,Womens Casual,"Short-sleeved, V-neck top in a soft modal weave with flounces at the top and on the sleeves. Straight-cut style with overlocked edges.","Tropical glow Blouse Garment Upper body Solid Red Medium Red Blouse Ladieswear Ladieswear Womens Casual Blouses Short-sleeved, V-neck top in a soft modal weave with flounces at the top and on the sleeves. Straight-cut style with overlocked edges.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/058/0585207002.jpg
0636902003,Macbeth,Shorts,Garment Lower body,Dark,Blue,Trouser,Womens Tailoring,"Tailored, high-waisted shorts in woven fabric. Concealed elastication at the waist and a concealed zip and two pairs of hook-and-eye fasteners at one side. Side pockets with decorative metal studs, fake welt back pockets and short slits in the sides.","Macbeth Shorts Garment Lower body Solid Dark Blue Dark Blue Trouser Ladieswear Ladieswear Womens Tailoring Trousers Tailored, high-waisted shorts in woven fabric. Concealed elastication at the waist and a concealed zip and two pairs of hook-and-eye fasteners at one side. Side pockets with decorative metal studs, fake welt back pockets and short slits in the sides.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/063/0636902003.jpg
0551257002,Louisa,Top,Garment Upper body,Medium,Blue,Blouse,Womens Everyday Collection,Blouse in a cotton weave with pleats at the top and down the sleeves and a visible zip at the back. Short raglan sleeves with wide elastication and a rounded hem. Slightly longer at the back.,Louisa Top Garment Upper body Solid Blue Medium Blue Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Blouse in a cotton weave with pleats at the top and down the sleeves and a visible zip at the back. Short raglan sleeves with wide elastication and a rounded hem. Slightly longer at the back.,https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/055/0551257002.jpg
0812683014,Notting Hill,Dress,Garment Full body,Dark,Black,Dress,Womens Everyday Collection,"Long dress in an airy weave with a round, gathered neckline and small opening with a button at the back of the neck. Long, slightly wider raglan sleeves, smocking a the waist and a softly draping, gathered skirt. Unlined.","Notting Hill Dress Garment Full body All over pattern Black Dark Black Dress Ladieswear Ladieswear Womens Everyday Collection Dresses Ladies Long dress in an airy weave with a round, gathered neckline and small opening with a button at the back of the neck. Long, slightly wider raglan sleeves, smocking a the waist and a softly draping, gathered skirt. Unlined.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/081/0812683014.jpg
0685066002,Petite Brad BF Denim TRS,Trousers,Garment Lower body,Dusty Light,Blue,Trousers,Divided Collection,"5-pocket, low-rise jeans in washed denim with hard-worn details, a zip fly and button, and slightly wider, tapered legs.","Petite Brad BF Denim TRS Trousers Garment Lower body Solid Blue Dusty Light Blue Trousers Divided Divided Divided Collection Trousers 5-pocket, low-rise jeans in washed denim with hard-worn details, a zip fly and button, and slightly wider, tapered legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/068/0685066002.jpg
0766041004,Godfather slim PQ chino,Trousers,Garment Lower body,Dark,Black,Trouser,Men Suits & Tailoring,"Chinos in premium cotton twill with an extended waistband and concealed hook-and-eye fastening. Zip fly, side pockets and welt back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.","Godfather slim PQ chino Trousers Garment Lower body Solid Black Dark Black Trouser Menswear Menswear Men Suits & Tailoring Trousers Chinos in premium cotton twill with an extended waistband and concealed hook-and-eye fastening. Zip fly, side pockets and welt back pockets with a button. Slim Fit – a fit that is close-fitting at the thighs, knees and ankles to create a fitted silhouette.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/076/0766041004.jpg
0873679001,Melrose,Shirt,Garment Upper body,Light,White,Blouse,Womens Everyday Collection,"Shirt in a soft, airy, cotton weave with a collar, buttons down the front, a yoke at the back, an open chest pocket and buttoned cuffs. Straight, slightly wider fit with a gently rounded hem.","Melrose Shirt Garment Upper body Solid White Light White Blouse Ladieswear Ladieswear Womens Everyday Collection Blouses Shirt in a soft, airy, cotton weave with a collar, buttons down the front, a yoke at the back, an open chest pocket and buttoned cuffs. Straight, slightly wider fit with a gently rounded hem.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/087/0873679001.jpg
0607636001,v.5 Wineyard,Shirt,Garment Upper body,Dusty Light,Lilac Purple,Blouse,Womens Tailoring,"Wide blouse in a cotton weave with a grandad collar, concealed buttons down the front and a gathered yoke at the back. Dropped shoulders, 3/4-length sleeves with narrow cuffs, and a rounded hem. Slightly longer at the back.","v.5 Wineyard Shirt Garment Upper body Solid Light Purple Dusty Light Lilac Purple Blouse Ladieswear Ladieswear Womens Tailoring Blouses Wide blouse in a cotton weave with a grandad collar, concealed buttons down the front and a gathered yoke at the back. Dropped shoulders, 3/4-length sleeves with narrow cuffs, and a rounded hem. Slightly longer at the back.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/060/0607636001.jpg
0592986002,Cool tiebelt dressed,Trousers,Garment Lower body,Dark,Black,Trouser,Womens Tailoring,"Wide, high-waisted trousers in woven fabric with a tie belt, zip fly and concealed hook-and-eye fastening. Pleats at the top, concealed pockets in the side seams, fake back pockets and straight legs.","Cool tiebelt dressed Trousers Garment Lower body Solid Black Dark Black Trouser Ladieswear Ladieswear Womens Tailoring Trousers Wide, high-waisted trousers in woven fabric with a tie belt, zip fly and concealed hook-and-eye fastening. Pleats at the top, concealed pockets in the side seams, fake back pockets and straight legs.",https://qdrant-nextjs-demo-product-images.s3.us-east-1.amazonaws.com/images/059/0592986002.jpg
